RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,plot_x,plot_y,cluster
7080498,7239594,sXXXXXXXXXXXX,674,SXXXX,MXXX,28,9,156097.2,2,0,0,79958.26,0,0,4,PXXXXXXX,963,7080498.0,7239594.0,0
15068758,16067708,sXXXXXXXXXXXX,533,GXXXXXX,MXXX,51,8,159668.83,3,1,0,6490.25,1,0,3,SXXXXX,724,1.5068758E7,1.6067708E7,1
9140784,2836411,sXXXXXXXXXXXX,660,SXXXX,FXXXXX,38,4,0.0,2,1,0,72162.67,0,0,2,SXXXXX,389,9140784.0,2836411.0,0
14866796,9001861,sXXXXXXXXXXXX,681,FXXXXX,MXXX,33,1,2360.03,2,1,0,53900.29,0,0,1,PXXXXXXX,284,1.4866796E7,9001861.0,3
2558848,12575954,sXXXXXXXXXXXX,600,FXXXXX,FXXXXX,24,9,0.0,2,1,0,60846.4,0,0,3,PXXXXXXX,941,2558848.0,1.2575954E7,3
10831554,11434848,sXXXXXXXXXXXX,592,SXXXX,FXXXXX,52,6,126730.82,1,0,0,70773.0,1,0,3,PXXXXXXX,253,1.0831554E7,1.1434848E7,0
15059196,8368846,sXXXXXXXXXXXX,775,SXXXX,MXXX,24,2,0.0,2,1,0,133499.18,0,0,3,SXXXXX,459,1.5059196E7,8368846.0,0
12678850,9334844,sXXXXXXXXXXXX,588,SXXXX,MXXX,41,10,137802.73,2,0,0,151249.97,0,0,5,PXXXXXXX,829,1.267885E7,9334844.0,0
2457719,5704908,sXXXXXXXXXXXX,779,SXXXX,MXXX,45,5,0.0,2,1,0,20839.37,0,0,2,PXXXXXXX,912,2457719.0,5704908.0,0
6513852,9772225,sXXXXXXXXXXXX,708,SXXXX,FXXXXX,33,2,98314.07,1,1,0,152987.18,0,0,1,GXXX,713,6513852.0,9772225.0,0
6996918,4716259,sXXXXXXXXXXXX,574,FXXXXX,MXXX,44,6,4.86,1,0,0,37773.19,0,0,2,PXXXXXXX,602,6996918.0,4716259.0,3
16095774,13689906,sXXXXXXXXXXXX,638,FXXXXX,MXXX,24,8,479.69,2,1,0,134084.94,0,0,3,PXXXXXXX,919,1.6095774E7,1.3689906E7,3
8025077,14215938,sXXXXXXXXXXXX,541,FXXXXX,FXXXXX,55,2,136364.34,1,0,0,80185.49,1,0,5,DXXXXXX,305,8025077.0,1.4215938E7,2
6087087,7095764,sXXXXXXXXXXXX,562,GXXXXXX,FXXXXX,58,2,149352.8,1,0,0,76104.49,1,0,1,DXXXXXX,269,6087087.0,7095764.0,4
10548778,11060946,sXXXXXXXXXXXX,737,SXXXX,FXXXXX,26,9,126026.18,2,1,0,167148.14,0,0,3,SXXXXX,883,1.0548778E7,1.1060946E7,0
14467553,619305,sXXXXXXXXXXXX,673,SXXXX,FXXXXX,22,5,82272.28,2,0,0,194.49,0,0,4,DXXXXXX,858,1.4467553E7,619305.0,0
14380339,1477503,sXXXXXXXXXXXX,686,SXXXX,MXXX,50,8,0.0,2,1,0,75254.29,1,0,4,PXXXXXXX,751,1.4380339E7,1477503.0,0
2165470,12895428,sXXXXXXXXXXXX,643,FXXXXX,FXXXXX,58,10,116533.25,3,1,0,109768.02,1,0,5,PXXXXXXX,735,2165470.0,1.2895428E7,2
13665207,16470211,sXXXXXXXXXXXX,619,SXXXX,FXXXXX,32,5,0.0,2,0,0,91803.25,0,0,3,SXXXXX,329,1.3665207E7,1.6470211E7,0
798157,641720,sXXXXXXXXXXXX,601,SXXXX,MXXX,57,9,0.0,2,1,0,53935.75,0,0,2,GXXX,474,798157.0,641720.0,0
8029952,1031570,sXXXXXXXXXXXX,736,SXXXX,MXXX,52,1,0.0,2,1,0,188487.48,0,0,5,PXXXXXXX,937,8029952.0,1031570.0,0
11347488,14625039,sXXXXXXXXXXXX,705,GXXXXXX,MXXX,44,9,110712.87,1,1,0,180832.85,0,0,2,GXXX,576,1.1347488E7,1.4625039E7,1
16448385,11007552,sXXXXXXXXXXXX,699,FXXXXX,FXXXXX,48,1,125221.5,3,0,0,192484.64,1,0,3,SXXXXX,917,1.6448385E7,1.1007552E7,2
4818030,4797476,sXXXXXXXXXXXX,648,GXXXXXX,MXXX,41,3,121319.38,2,1,0,136696.07,0,0,3,GXXX,464,4818030.0,4797476.0,1
11028684,464621,sXXXXXXXXXXXX,662,GXXXXXX,FXXXXX,31,2,125272.91,1,1,0,88137.9,0,0,2,SXXXXX,272,1.1028684E7,464621.0,1
13512406,7891591,sXXXXXXXXXXXX,531,FXXXXX,FXXXXX,44,2,136017.98,1,0,0,40492.87,1,0,3,DXXXXXX,279,1.3512406E7,7891591.0,2
6802615,10374019,sXXXXXXXXXXXX,810,FXXXXX,MXXX,33,8,89850.18,2,0,0,90908.94,0,0,1,PXXXXXXX,389,6802615.0,1.0374019E7,3
2201073,14685242,sXXXXXXXXXXXX,792,FXXXXX,MXXX,61,3,0.0,3,0,0,54093.95,1,0,3,PXXXXXXX,903,2201073.0,1.4685242E7,2
4895618,6537857,sXXXXXXXXXXXX,691,FXXXXX,MXXX,48,9,0.0,2,0,0,123808.97,0,0,3,PXXXXXXX,495,4895618.0,6537857.0,3
6923360,3587803,sXXXXXXXXXXXX,508,FXXXXX,FXXXXX,57,9,137080.67,4,1,0,165940.67,1,0,5,DXXXXXX,950,6923360.0,3587803.0,2
13093850,6942216,sXXXXXXXXXXXX,749,FXXXXX,FXXXXX,27,10,0.0,2,1,0,89807.71,0,0,1,PXXXXXXX,697,1.309385E7,6942216.0,3
3066524,1653876,sXXXXXXXXXXXX,592,FXXXXX,FXXXXX,47,2,109544.59,1,0,0,55524.14,0,0,5,PXXXXXXX,393,3066524.0,1653876.0,3
11149966,6179218,sXXXXXXXXXXXX,614,SXXXX,FXXXXX,23,8,0.0,2,0,0,41321.78,0,0,5,PXXXXXXX,627,1.1149966E7,6179218.0,0
16443025,7272266,sXXXXXXXXXXXX,665,SXXXX,FXXXXX,39,3,0.0,2,1,0,95685.84,0,0,3,PXXXXXXX,403,1.6443025E7,7272266.0,0
4293502,7960684,sXXXXXXXXXXXX,642,SXXXX,MXXX,26,9,256.56,2,1,0,62409.54,0,0,4,DXXXXXX,781,4293502.0,7960684.0,0
5361118,5292841,sXXXXXXXXXXXX,789,SXXXX,FXXXXX,67,1,104869.88,2,0,0,188992.85,0,0,1,DXXXXXX,244,5361118.0,5292841.0,0
15895392,3371519,sXXXXXXXXXXXX,788,GXXXXXX,FXXXXX,69,8,102370.61,1,1,0,128595.62,1,0,4,PXXXXXXX,577,1.5895392E7,3371519.0,1
10452206,10012683,sXXXXXXXXXXXX,568,GXXXXXX,MXXX,42,5,114022.1,1,1,0,49023.99,0,0,1,DXXXXXX,946,1.0452206E7,1.0012683E7,4
1075585,3576186,sXXXXXXXXXXXX,686,FXXXXX,FXXXXX,46,10,121973.15,1,0,0,143405.0,1,0,4,DXXXXXX,479,1075585.0,3576186.0,2
4160845,16757647,sXXXXXXXXXXXX,731,FXXXXX,FXXXXX,32,3,107743.09,1,1,0,45758.96,0,0,5,SXXXXX,699,4160845.0,1.6757647E7,3
3318832,5567115,sXXXXXXXXXXXX,768,FXXXXX,FXXXXX,42,7,128514.71,2,1,0,132216.92,0,0,4,GXXX,972,3318832.0,5567115.0,3
4571599,5424662,sXXXXXXXXXXXX,621,FXXXXX,FXXXXX,32,3,107803.52,3,1,0,65110.12,1,0,3,PXXXXXXX,854,4571599.0,5424662.0,2
10043610,12847969,sXXXXXXXXXXXX,775,FXXXXX,MXXX,60,3,366.17,2,1,0,97587.93,0,0,1,PXXXXXXX,777,1.004361E7,1.2847969E7,3
10554050,6951805,sXXXXXXXXXXXX,622,GXXXXXX,MXXX,29,5,0.0,2,1,0,11.58,0,0,2,SXXXXX,765,1.055405E7,6951805.0,1
635126,10976357,sXXXXXXXXXXXX,694,GXXXXXX,MXXX,39,8,136917.05,1,1,0,48810.78,0,0,2,PXXXXXXX,520,635126.0,1.0976357E7,1
9370975,8396253,sXXXXXXXXXXXX,495,FXXXXX,FXXXXX,36,2,0.0,1,0,0,48457.86,0,0,3,PXXXXXXX,949,9370975.0,8396253.0,3
5400381,8912443,sXXXXXXXXXXXX,551,SXXXX,FXXXXX,52,1,115383.62,1,0,0,50096.35,1,0,3,PXXXXXXX,717,5400381.0,8912443.0,0
5775066,6936720,sXXXXXXXXXXXX,724,SXXXX,FXXXXX,49,7,0.0,1,0,0,97365.04,0,0,5,PXXXXXXX,245,5775066.0,6936720.0,0
15724769,2431783,sXXXXXXXXXXXX,548,FXXXXX,FXXXXX,54,5,115794.38,1,1,0,77907.8,1,0,5,SXXXXX,618,1.5724769E7,2431783.0,2
5938188,11393645,sXXXXXXXXXXXX,848,FXXXXX,FXXXXX,31,6,140875.65,1,1,0,114101.15,0,0,3,SXXXXX,564,5938188.0,1.1393645E7,3
8900509,7999834,sXXXXXXXXXXXX,716,FXXXXX,FXXXXX,23,5,149294.1,2,0,0,160562.76,0,0,2,GXXX,507,8900509.0,7999834.0,3
15343215,8442017,sXXXXXXXXXXXX,694,SXXXX,MXXX,57,3,132103.85,2,1,0,49723.53,0,0,3,DXXXXXX,912,1.5343215E7,8442017.0,0
14718747,12808534,sXXXXXXXXXXXX,633,FXXXXX,FXXXXX,41,1,158727.96,3,1,0,65580.22,1,0,4,DXXXXXX,617,1.4718747E7,1.2808534E7,2
10695143,11274990,sXXXXXXXXXXXX,756,GXXXXXX,FXXXXX,53,1,109008.44,1,0,0,181094.02,0,0,2,SXXXXX,625,1.0695143E7,1.127499E7,1
13401593,2831090,sXXXXXXXXXXXX,637,GXXXXXX,FXXXXX,38,5,127923.23,1,0,0,152159.99,0,0,2,GXXX,776,1.3401593E7,2831090.0,1
15365154,13588529,sXXXXXXXXXXXX,785,GXXXXXX,FXXXXX,37,3,466.49,1,1,0,112623.91,0,0,1,SXXXXX,521,1.5365154E7,1.3588529E7,1
5984536,7580654,sXXXXXXXXXXXX,729,GXXXXXX,FXXXXX,39,8,131394.83,1,0,0,47950.2,0,0,4,DXXXXXX,746,5984536.0,7580654.0,4
7475483,11919912,sXXXXXXXXXXXX,652,GXXXXXX,FXXXXX,39,7,139156.92,1,1,0,47263.79,1,0,2,SXXXXX,948,7475483.0,1.1919912E7,1
8185356,10898548,sXXXXXXXXXXXX,539,GXXXXXX,MXXX,41,8,131625.31,2,1,0,138070.81,0,0,3,DXXXXXX,291,8185356.0,1.0898548E7,4
8262943,10629401,sXXXXXXXXXXXX,827,FXXXXX,MXXX,38,4,88883.7,2,1,0,46465.69,0,0,1,PXXXXXXX,308,8262943.0,1.0629401E7,3
16232333,2603101,sXXXXXXXXXXXX,621,SXXXX,FXXXXX,30,2,0.0,2,0,0,191399.2,0,0,1,PXXXXXXX,920,1.6232333E7,2603101.0,0
13205675,14410280,sXXXXXXXXXXXX,572,GXXXXXX,FXXXXX,74,7,142537.36,1,0,0,31522.26,1,0,4,DXXXXXX,788,1.3205675E7,1.441028E7,4
3997583,9049704,sXXXXXXXXXXXX,551,FXXXXX,FXXXXX,72,5,775.31,2,0,0,30478.99,0,0,5,PXXXXXXX,843,3997583.0,9049704.0,3
13221001,7087104,sXXXXXXXXXXXX,609,SXXXX,FXXXXX,27,3,1000.48,2,0,0,44447.86,0,0,1,PXXXXXXX,783,1.3221001E7,7087104.0,0
7868634,5393629,sXXXXXXXXXXXX,464,SXXXX,MXXX,33,5,140121.44,2,1,0,1383.87,0,0,4,DXXXXXX,473,7868634.0,5393629.0,0
13198746,12312074,sXXXXXXXXXXXX,608,SXXXX,MXXX,34,2,114211.49,1,0,0,34674.88,0,0,5,PXXXXXXX,386,1.3198746E7,1.2312074E7,0
16226638,16486768,sXXXXXXXXXXXX,587,SXXXX,MXXX,66,4,101030.19,2,0,0,70387.85,0,0,3,PXXXXXXX,548,1.6226638E7,1.6486768E7,0
5881040,1800628,sXXXXXXXXXXXX,578,SXXXX,FXXXXX,27,3,0.0,2,0,0,30707.37,0,0,5,SXXXXX,871,5881040.0,1800628.0,0
6653586,2128043,sXXXXXXXXXXXX,676,GXXXXXX,MXXX,25,8,84678.55,1,1,0,18246.47,1,0,2,GXXX,538,6653586.0,2128043.0,1
16132941,4799763,sXXXXXXXXXXXX,580,SXXXX,FXXXXX,35,2,119053.18,1,1,0,37719.97,1,0,1,SXXXXX,595,1.6132941E7,4799763.0,0
15181677,15492891,sXXXXXXXXXXXX,489,FXXXXX,FXXXXX,48,9,110562.48,1,0,0,90863.38,0,0,3,PXXXXXXX,837,1.5181677E7,1.5492891E7,3
13094812,13650507,sXXXXXXXXXXXX,585,FXXXXX,MXXX,29,8,260.55,2,0,0,21598.49,0,0,3,PXXXXXXX,850,1.3094812E7,1.3650507E7,3
4466839,3657592,sXXXXXXXXXXXX,531,FXXXXX,MXXX,30,6,0.0,2,0,0,41567.34,0,0,5,DXXXXXX,451,4466839.0,3657592.0,3
11913985,4136427,sXXXXXXXXXXXX,645,SXXXX,MXXX,40,10,1774.84,2,1,0,172523.47,0,0,1,DXXXXXX,894,1.1913985E7,4136427.0,0
2571465,4352566,sXXXXXXXXXXXX,805,FXXXXX,MXXX,70,8,108018.42,2,1,0,83935.3,0,0,3,DXXXXXX,745,2571465.0,4352566.0,3
8599711,12561805,sXXXXXXXXXXXX,524,SXXXX,MXXX,41,8,84134.13,2,1,0,4712.68,0,0,1,DXXXXXX,391,8599711.0,1.2561805E7,0
7385310,497176,sXXXXXXXXXXXX,850,SXXXX,FXXXXX,23,1,0.0,2,1,0,96795.72,0,0,3,PXXXXXXX,374,7385310.0,497176.0,0
4587248,1879169,sXXXXXXXXXXXX,617,SXXXX,MXXX,26,6,0.0,2,1,0,65165.52,0,0,4,PXXXXXXX,842,4587248.0,1879169.0,0
10714335,14865725,sXXXXXXXXXXXX,568,SXXXX,MXXX,44,10,125769.57,1,0,0,29845.29,0,0,5,SXXXXX,490,1.0714335E7,1.4865725E7,0
13868919,14954222,sXXXXXXXXXXXX,496,SXXXX,MXXX,27,8,739.23,2,1,0,88527.2,0,0,2,SXXXXX,364,1.3868919E7,1.4954222E7,0
8907278,2035152,sXXXXXXXXXXXX,553,FXXXXX,MXXX,46,8,0.0,2,1,0,82271.32,0,0,3,PXXXXXXX,444,8907278.0,2035152.0,3
13667554,15898118,sXXXXXXXXXXXX,671,SXXXX,MXXX,26,8,0.0,2,1,0,36510.9,0,0,5,PXXXXXXX,251,1.3667554E7,1.5898118E7,0
252574,15723770,sXXXXXXXXXXXX,709,SXXXX,FXXXXX,27,5,111977.19,1,1,0,183852.54,0,0,1,PXXXXXXX,424,252574.0,1.572377E7,0
237056,2722302,sXXXXXXXXXXXX,662,SXXXX,FXXXXX,26,6,123240.45,1,1,0,154595.95,0,0,3,DXXXXXX,884,237056.0,2722302.0,0
16402270,4278781,sXXXXXXXXXXXX,597,FXXXXX,FXXXXX,42,1,0.0,2,1,0,144038.17,0,0,3,SXXXXX,638,1.640227E7,4278781.0,3
13898777,7507219,sXXXXXXXXXXXX,632,FXXXXX,MXXX,59,4,152502.1,4,1,0,137676.75,1,0,3,DXXXXXX,1000,1.3898777E7,7507219.0,2
15007221,10484984,sXXXXXXXXXXXX,523,GXXXXXX,FXXXXX,58,6,135418.98,1,0,0,66253.21,1,0,1,GXXX,413,1.5007221E7,1.0484984E7,1
9563945,9484498,sXXXXXXXXXXXX,772,SXXXX,MXXX,25,3,0.0,2,0,0,178703.71,0,0,4,GXXX,851,9563945.0,9484498.0,0
8474899,15682161,sXXXXXXXXXXXX,722,FXXXXX,FXXXXX,41,9,94903.54,2,0,0,150026.58,0,0,2,DXXXXXX,317,8474899.0,1.5682161E7,3
4083884,13646776,sXXXXXXXXXXXX,650,FXXXXX,MXXX,60,6,137150.74,2,1,0,145791.21,1,0,4,DXXXXXX,242,4083884.0,1.3646776E7,2
2874941,15493714,sXXXXXXXXXXXX,680,SXXXX,FXXXXX,38,8,102374.13,1,1,0,178312.1,0,0,3,DXXXXXX,889,2874941.0,1.5493714E7,0
15321379,847774,sXXXXXXXXXXXX,608,SXXXX,FXXXXX,41,7,0.0,2,0,0,42873.39,0,0,3,DXXXXXX,950,1.5321379E7,847774.0,0
8922135,9218020,sXXXXXXXXXXXX,738,SXXXX,MXXX,33,1,0.0,1,0,0,146028.11,0,0,2,DXXXXXX,537,8922135.0,9218020.0,0
1327413,7480864,sXXXXXXXXXXXX,718,FXXXXX,FXXXXX,27,8,93981.13,1,0,0,17651.14,0,0,5,PXXXXXXX,893,1327413.0,7480864.0,3
6513000,3141875,sXXXXXXXXXXXX,581,SXXXX,MXXX,36,4,127151.35,1,1,0,182968.62,0,0,2,DXXXXXX,275,6513000.0,3141875.0,0
4522422,3007316,sXXXXXXXXXXXX,705,SXXXX,MXXX,31,1,1865.73,2,1,0,111914.05,0,0,5,DXXXXXX,286,4522422.0,3007316.0,0
14190559,14356994,sXXXXXXXXXXXX,841,GXXXXXX,FXXXXX,49,8,119370.19,1,0,0,188901.63,1,0,5,DXXXXXX,833,1.4190559E7,1.4356994E7,4
13123229,10018819,sXXXXXXXXXXXX,523,GXXXXXX,FXXXXX,66,5,102838.86,1,1,0,36534.69,1,0,1,DXXXXXX,266,1.3123229E7,1.0018819E7,4
13053807,12717094,sXXXXXXXXXXXX,729,FXXXXX,FXXXXX,48,7,141248.83,1,1,0,106502.53,1,0,1,DXXXXXX,516,1.3053807E7,1.2717094E7,2
119320,14911652,sXXXXXXXXXXXX,528,GXXXXXX,FXXXXX,56,8,104355.74,1,0,0,71489.18,1,0,5,DXXXXXX,754,119320.0,1.4911652E7,4
12445711,7685327,sXXXXXXXXXXXX,627,GXXXXXX,FXXXXX,45,7,129025.04,1,1,0,38842.14,1,0,5,DXXXXXX,481,1.2445711E7,7685327.0,4
9430505,10082214,sXXXXXXXXXXXX,590,FXXXXX,FXXXXX,39,6,0.0,1,0,0,106677.56,0,0,2,PXXXXXXX,437,9430505.0,1.0082214E7,3
11574028,12468407,sXXXXXXXXXXXX,718,FXXXXX,MXXX,27,2,142932.45,1,1,0,173393.49,0,0,3,DXXXXXX,515,1.1574028E7,1.2468407E7,3
3660297,11518992,sXXXXXXXXXXXX,601,GXXXXXX,MXXX,35,1,125877.86,1,1,0,125473.7,0,0,1,DXXXXXX,621,3660297.0,1.1518992E7,4
8473654,14733632,sXXXXXXXXXXXX,561,FXXXXX,MXXX,63,8,140146.17,3,0,0,78939.75,1,0,1,SXXXXX,634,8473654.0,1.4733632E7,2
9794705,4399317,sXXXXXXXXXXXX,529,GXXXXXX,FXXXXX,59,8,132948.86,3,0,0,139488.93,1,0,4,DXXXXXX,542,9794705.0,4399317.0,4
3620780,14432500,sXXXXXXXXXXXX,694,GXXXXXX,MXXX,46,2,0.0,4,0,0,52751.27,1,0,4,PXXXXXXX,293,3620780.0,1.44325E7,1
1848589,10794961,sXXXXXXXXXXXX,610,SXXXX,FXXXXX,37,8,519.81,1,0,0,120185.32,0,0,3,DXXXXXX,341,1848589.0,1.0794961E7,0
3635085,13578677,sXXXXXXXXXXXX,814,GXXXXXX,FXXXXX,29,0,121094.62,2,0,0,39825.68,0,0,3,DXXXXXX,252,3635085.0,1.3578677E7,4
16742441,11929505,sXXXXXXXXXXXX,509,GXXXXXX,FXXXXX,63,8,117100.66,1,0,0,45782.35,1,0,5,GXXX,608,1.6742441E7,1.1929505E7,1
8338638,11765264,sXXXXXXXXXXXX,537,SXXXX,FXXXXX,49,3,0.0,2,1,0,64608.28,0,0,4,DXXXXXX,304,8338638.0,1.1765264E7,0
609734,3829074,sXXXXXXXXXXXX,483,GXXXXXX,FXXXXX,62,2,102490.91,1,0,0,76747.68,0,0,2,DXXXXXX,925,609734.0,3829074.0,4
5484268,3042565,sXXXXXXXXXXXX,547,GXXXXXX,MXXX,57,5,113752.55,1,0,0,188270.83,1,0,4,DXXXXXX,781,5484268.0,3042565.0,4
1616269,12046365,sXXXXXXXXXXXX,771,SXXXX,FXXXXX,60,6,125850.89,1,1,0,62415.3,0,0,2,SXXXXX,362,1616269.0,1.2046365E7,0
4572916,7468269,sXXXXXXXXXXXX,687,SXXXX,FXXXXX,36,10,92410.23,3,1,0,120153.95,1,0,4,SXXXXX,395,4572916.0,7468269.0,0
9429364,16208654,sXXXXXXXXXXXX,709,GXXXXXX,FXXXXX,28,8,130664.85,2,0,0,122558.87,1,0,1,PXXXXXXX,315,9429364.0,1.6208654E7,1
12844289,2067726,sXXXXXXXXXXXX,518,SXXXX,MXXX,36,6,127130.27,1,0,0,3979.13,1,0,3,GXXX,518,1.2844289E7,2067726.0,0
15584662,6132856,sXXXXXXXXXXXX,561,SXXXX,MXXX,70,0,0.0,1,1,0,117071.1,0,0,3,SXXXXX,389,1.5584662E7,6132856.0,0
1020969,2838906,sXXXXXXXXXXXX,833,FXXXXX,FXXXXX,52,5,114077.12,3,1,0,158696.84,1,0,5,PXXXXXXX,658,1020969.0,2838906.0,2
5862035,10249769,sXXXXXXXXXXXX,604,FXXXXX,FXXXXX,31,2,0.0,2,1,0,185678.49,0,0,5,SXXXXX,303,5862035.0,1.0249769E7,3
8364223,16267126,sXXXXXXXXXXXX,561,GXXXXXX,MXXX,28,6,119770.27,2,1,0,122637.05,0,0,4,DXXXXXX,400,8364223.0,1.6267126E7,4
13461886,6321609,sXXXXXXXXXXXX,541,SXXXX,FXXXXX,32,8,104898.39,2,1,0,16243.0,0,0,1,PXXXXXXX,408,1.3461886E7,6321609.0,0
1871414,12106397,sXXXXXXXXXXXX,472,FXXXXX,MXXX,23,9,118573.35,1,0,0,107589.15,0,0,1,DXXXXXX,923,1871414.0,1.2106397E7,3
5969519,6658489,sXXXXXXXXXXXX,784,SXXXX,MXXX,37,5,120282.15,1,1,0,189176.88,0,0,1,GXXX,637,5969519.0,6658489.0,0
15447865,10074785,sXXXXXXXXXXXX,513,FXXXXX,FXXXXX,47,2,0.0,3,0,0,26500.0,1,0,3,DXXXXXX,577,1.5447865E7,1.0074785E7,2
3066870,15964181,sXXXXXXXXXXXX,490,FXXXXX,FXXXXX,71,8,114612.59,2,1,0,168896.86,0,0,1,PXXXXXXX,853,3066870.0,1.5964181E7,3
7430355,9797266,sXXXXXXXXXXXX,547,FXXXXX,FXXXXX,56,10,112488.52,1,0,0,28055.88,1,0,5,PXXXXXXX,982,7430355.0,9797266.0,2
14563346,916803,sXXXXXXXXXXXX,527,FXXXXX,MXXX,39,1,122309.7,1,0,0,100050.2,1,0,4,PXXXXXXX,588,1.4563346E7,916803.0,2
10403316,334259,sXXXXXXXXXXXX,603,SXXXX,FXXXXX,40,4,84853.96,1,0,0,38178.9,0,0,3,GXXX,781,1.0403316E7,334259.0,0
6252840,3090312,sXXXXXXXXXXXX,582,GXXXXXX,MXXX,34,8,902.34,2,1,0,107177.2,0,0,3,PXXXXXXX,907,6252840.0,3090312.0,1
7296865,8239213,sXXXXXXXXXXXX,759,GXXXXXX,MXXX,40,9,108986.98,1,1,0,60384.34,0,0,2,PXXXXXXX,766,7296865.0,8239213.0,1
12179218,7496678,sXXXXXXXXXXXX,688,FXXXXX,FXXXXX,34,7,0.0,2,1,0,167840.93,1,0,3,DXXXXXX,650,1.2179218E7,7496678.0,2
5276389,12656533,sXXXXXXXXXXXX,612,SXXXX,MXXX,30,9,888.3,2,1,0,107841.72,0,0,3,GXXX,722,5276389.0,1.2656533E7,0
6322943,15015238,sXXXXXXXXXXXX,611,FXXXXX,MXXX,51,10,125327.14,4,0,0,45762.71,1,0,2,GXXX,855,6322943.0,1.5015238E7,2
2294266,2432593,sXXXXXXXXXXXX,585,FXXXXX,FXXXXX,41,4,0.0,2,0,0,131822.04,0,0,1,GXXX,287,2294266.0,2432593.0,3
1378833,2311787,sXXXXXXXXXXXX,500,FXXXXX,FXXXXX,52,5,120044.41,4,1,0,89124.56,1,0,5,PXXXXXXX,961,1378833.0,2311787.0,2
3366870,9778766,sXXXXXXXXXXXX,548,GXXXXXX,FXXXXX,41,9,133312.85,1,0,0,43413.75,1,0,2,GXXX,321,3366870.0,9778766.0,1
533437,5370389,sXXXXXXXXXXXX,571,SXXXX,FXXXXX,51,6,135542.51,1,0,0,126048.43,0,0,3,PXXXXXXX,366,533437.0,5370389.0,0
6531256,7942791,sXXXXXXXXXXXX,744,SXXXX,FXXXXX,31,9,122427.91,2,0,0,56444.67,1,0,5,PXXXXXXX,614,6531256.0,7942791.0,0
11889681,12559367,sXXXXXXXXXXXX,749,FXXXXX,FXXXXX,28,7,0.0,2,1,0,68687.62,0,0,1,PXXXXXXX,444,1.1889681E7,1.2559367E7,3
16107432,7006708,sXXXXXXXXXXXX,610,FXXXXX,FXXXXX,27,1,0.0,1,1,0,71152.31,0,0,4,DXXXXXX,415,1.6107432E7,7006708.0,3
2513659,409832,sXXXXXXXXXXXX,730,FXXXXX,FXXXXX,34,10,141332.23,2,0,0,188007.75,0,0,3,PXXXXXXX,796,2513659.0,409832.0,3
2658775,13020983,sXXXXXXXXXXXX,631,GXXXXXX,FXXXXX,58,9,127560.05,3,1,0,47825.44,1,0,5,PXXXXXXX,799,2658775.0,1.3020983E7,1
8336375,14455680,sXXXXXXXXXXXX,737,FXXXXX,MXXX,43,7,110474.64,2,1,0,37884.74,1,0,1,PXXXXXXX,754,8336375.0,1.445568E7,2
11467603,13766051,sXXXXXXXXXXXX,632,SXXXX,FXXXXX,24,5,406.37,2,0,0,2930.56,0,0,2,PXXXXXXX,948,1.1467603E7,1.3766051E7,0
15829687,7982871,sXXXXXXXXXXXX,765,GXXXXXX,MXXX,46,5,881.35,1,1,0,104707.08,0,0,2,PXXXXXXX,619,1.5829687E7,7982871.0,1
257466,5376901,sXXXXXXXXXXXX,543,GXXXXXX,MXXX,46,3,123054.42,2,0,0,77451.95,1,0,3,PXXXXXXX,731,257466.0,5376901.0,1
15143133,10432795,sXXXXXXXXXXXX,762,SXXXX,MXXX,42,5,116790.3,2,0,0,61435.33,0,0,3,DXXXXXX,491,1.5143133E7,1.0432795E7,0
2302204,7659560,sXXXXXXXXXXXX,774,FXXXXX,FXXXXX,44,7,40.21,3,0,0,47820.26,1,0,3,DXXXXXX,610,2302204.0,7659560.0,2
7075295,8959842,sXXXXXXXXXXXX,544,FXXXXX,MXXX,26,2,336.0,2,0,0,153502.05,0,0,2,SXXXXX,245,7075295.0,8959842.0,3
5461876,4555924,sXXXXXXXXXXXX,660,GXXXXXX,FXXXXX,38,6,115985.84,3,0,0,69040.5,1,0,4,SXXXXX,904,5461876.0,4555924.0,1
15176786,12788157,sXXXXXXXXXXXX,781,FXXXXX,MXXX,43,10,206.33,2,0,0,35563.85,0,0,3,PXXXXXXX,874,1.5176786E7,1.2788157E7,3
13000095,5075211,sXXXXXXXXXXXX,638,FXXXXX,FXXXXX,32,8,112359.97,1,0,0,178801.0,0,0,4,DXXXXXX,769,1.3000095E7,5075211.0,3
5222464,569662,sXXXXXXXXXXXX,753,FXXXXX,FXXXXX,63,3,113251.68,1,1,0,35058.97,1,0,5,DXXXXXX,843,5222464.0,569662.0,2
9803416,14491570,sXXXXXXXXXXXX,614,SXXXX,MXXX,53,6,87633.74,1,0,0,7493.46,0,0,4,DXXXXXX,524,9803416.0,1.449157E7,0
2562662,164844,sXXXXXXXXXXXX,717,FXXXXX,MXXX,42,2,112427.04,2,1,0,186948.43,0,0,3,DXXXXXX,406,2562662.0,164844.0,3
1946843,4487508,sXXXXXXXXXXXX,768,SXXXX,MXXX,30,4,462.1,2,0,0,89118.99,0,0,3,GXXX,294,1946843.0,4487508.0,0
13205078,3122515,sXXXXXXXXXXXX,651,SXXXX,FXXXXX,26,2,118332.07,2,1,0,33151.46,1,0,4,DXXXXXX,369,1.3205078E7,3122515.0,0
